technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,geo_id_cg_api,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,elevation
4G_LTE,-99,2147483647,-99,-14,-65,2147483647,41,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193108510,7391.210933326,2024-08-20 18:31:48.510000,-113.28512189321954,37.1752193514936,951.2102912094202,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,991.1994018554688
4G_LTE,-105,2147483647,-105,-20,-75,2147483647,35,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193108510,7391.210933326,2024-08-20 18:31:48.510000,-113.28512189321954,37.1752193514936,951.2102912094202,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,991.1994018554688
4G_LTE,-102,2147483647,-102,-16,-67,2147483647,38,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193109512,7392.213688742,2024-08-20 18:31:49.512000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-102,2147483647,-102,-16,-67,2147483647,38,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193109512,7392.213688742,2024-08-20 18:31:49.512000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-110,2147483647,-110,-18,-77,2147483647,30,5110,354,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193109512,7392.213688742,2024-08-20 18:31:49.512000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-110,2147483647,-110,-18,-77,2147483647,30,5110,354,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193109512,7392.213688742,2024-08-20 18:31:49.512000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-102,2147483647,-102,-16,-67,2147483647,38,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193110513,7393.214457544,2024-08-20 18:31:50.513000,-113.28490589599274,37.175268595907646,951.9816340386994,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0657958984375
4G_LTE,-102,2147483647,-102,-16,-67,2147483647,38,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193110513,7393.214457544,2024-08-20 18:31:50.513000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-110,2147483647,-110,-18,-77,2147483647,30,5110,354,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193110513,7393.214457544,2024-08-20 18:31:50.513000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-110,2147483647,-110,-18,-77,2147483647,30,5110,354,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193110513,7393.214457544,2024-08-20 18:31:50.513000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-94,2147483647,-94,-15,-59,2147483647,46,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193111518,7394.220265096,2024-08-20 18:31:51.518000,-113.28489434197796,37.17527454639873,952.0799530148678,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0875244140625
4G_LTE,-104,2147483647,-104,-18,-77,2147483647,36,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193111518,7394.220265096,2024-08-20 18:31:51.518000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-94,2147483647,-94,-15,-59,2147483647,46,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193111518,7394.220265096,2024-08-20 18:31:51.518000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-104,2147483647,-104,-18,-77,2147483647,36,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193111518,7394.220265096,2024-08-20 18:31:51.518000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-94,2147483647,-94,-15,-59,2147483647,46,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193112521,7395.222532491,2024-08-20 18:31:52.521000,-113.28488012265936,37.17528186956132,952.2009524141904,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.1173095703125
4G_LTE,-104,2147483647,-104,-18,-77,2147483647,36,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193112521,7395.222532491,2024-08-20 18:31:52.521000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-94,2147483647,-94,-15,-59,2147483647,46,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193112521,7395.222532491,2024-08-20 18:31:52.521000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-104,2147483647,-104,-18,-77,2147483647,36,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193112521,7395.222532491,2024-08-20 18:31:52.521000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-100,2147483647,-100,-18,-69,2147483647,40,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193113529,7396.229813741,2024-08-20 18:31:53.529000,-113.28486026496324,37.17529209657299,952.3699316297872,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.2407836914062
4G_LTE,-93,2147483647,-93,-14,-57,2147483647,47,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193113529,7396.229813741,2024-08-20 18:31:53.529000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-93,2147483647,-93,-14,-57,2147483647,47,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193113529,7396.229813741,2024-08-20 18:31:53.529000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-100,2147483647,-100,-18,-69,2147483647,40,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193113529,7396.229813741,2024-08-20 18:31:53.529000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-93,2147483647,-93,-14,-57,2147483647,47,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193114530,7397.230970824,2024-08-20 18:31:54.530000,-113.2848342464118,37.17530549651765,952.5913366903302,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.43408203125
4G_LTE,-100,2147483647,-100,-18,-69,2147483647,40,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193114530,7397.230970824,2024-08-20 18:31:54.530000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-93,2147483647,-93,-14,-57,2147483647,47,5110,13,11,116507408,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193114530,7397.230970824,2024-08-20 18:31:54.530000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-100,2147483647,-100,-18,-69,2147483647,40,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193114530,7397.230970824,2024-08-20 18:31:54.530000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-96,2147483647,-96,-14,-65,2147483647,44,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193115535,7398.236939886,2024-08-20 18:31:55.535000,-113.28479328395592,37.17532659279747,952.9399070186396,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.789306640625
4G_LTE,-102,2147483647,-102,-17,-75,2147483647,38,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193115535,7398.236939886,2024-08-20 18:31:55.535000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-102,2147483647,-102,-17,-75,2147483647,38,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193115535,7398.236939886,2024-08-20 18:31:55.535000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-96,2147483647,-96,-14,-65,2147483647,44,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193115535,7398.236939886,2024-08-20 18:31:55.535000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-102,2147483647,-102,-17,-75,2147483647,38,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193116547,7399.248089469,2024-08-20 18:31:56.547000,-113.284723967339,37.17536229189598,953.5297572953384,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,993.1007690429688
4G_LTE,-96,2147483647,-96,-14,-65,2147483647,44,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193116547,7399.248089469,2024-08-20 18:31:56.547000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-102,2147483647,-102,-17,-75,2147483647,38,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193116547,7399.248089469,2024-08-20 18:31:56.547000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-96,2147483647,-96,-14,-65,2147483647,44,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193116547,7399.248089469,2024-08-20 18:31:56.547000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-103,2147483647,-103,-16,-75,2147483647,37,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193117548,7400.249498844,2024-08-20 18:31:57.548000,-113.28459106564718,37.17543073826279,954.6606852482948,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,993.9986572265625
4G_LTE,-109,2147483647,-109,-19,-77,2147483647,31,5110,61,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193117548,7400.249498844,2024-08-20 18:31:57.548000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-103,2147483647,-103,-16,-75,2147483647,37,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193117548,7400.249498844,2024-08-20 18:31:57.548000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-97,2147483647,-97,-15,-59,2147483647,43,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193117548,7400.249498844,2024-08-20 18:31:57.548000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-97,2147483647,-97,-15,-59,2147483647,43,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193117548,7400.249498844,2024-08-20 18:31:57.548000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-109,2147483647,-109,-19,-77,2147483647,31,5110,61,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193117548,7400.249498844,2024-08-20 18:31:57.548000,-113.2849954,37.1752225,951.219999011096,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,992.0401000976562
4G_LTE,-97,2147483647,-97,-15,-59,2147483647,43,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193118547,7401.248489885,2024-08-20 18:31:58.547000,-113.2841875391552,37.17563856046512,958.094496987517,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,997.6016235351562
4G_LTE,-109,2147483647,-109,-19,-77,2147483647,31,5110,61,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193118547,7401.248489885,2024-08-20 18:31:58.547000,-113.2841875391552,37.17563856046512,958.094496987517,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,997.6016235351562
4G_LTE,-103,2147483647,-103,-16,-75,2147483647,37,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193118547,7401.248489885,2024-08-20 18:31:58.547000,-113.2841875391552,37.17563856046512,958.094496987517,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,997.6016235351562
4G_LTE,-109,2147483647,-109,-19,-77,2147483647,31,5110,61,11,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193118547,7401.248489885,2024-08-20 18:31:58.547000,-113.2841875391552,37.17563856046512,958.094496987517,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,997.6016235351562
4G_LTE,-103,2147483647,-103,-16,-75,2147483647,37,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193118547,7401.248489885,2024-08-20 18:31:58.547000,-113.2841875391552,37.17563856046512,958.094496987517,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,997.6016235351562
4G_LTE,-97,2147483647,-97,-15,-59,2147483647,43,5110,13,11,116507408,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724193118547,7401.248489885,2024-08-20 18:31:58.547000,-113.2841875391552,37.17563856046512,958.094496987517,UT,49053270901.0,97588484.0,490532709011000.0,90606.0,49053.0,Washington County,490532709011000.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,997.6016235351562
4G_LTE,-100,2147483647,-100,-17,-73,2147483647,40,5110,354,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193119546,7402.247865874,2024-08-20 18:31:59.546000,-113.28336652899856,37.17606139302326,965.0808891324252,UT,49053270901.0,97588484.0,490532709011006.0,93835.0,49053.0,Washington County,490532709011006.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,1010.912414550781
4G_LTE,-102,2147483647,-102,-20,-71,2147483647,38,5110,61,11,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724193119546,7402.247865874,2024-08-20 18:31:59.546000,-113.28336652899856,37.17606139302326,965.0808891324252,UT,49053270901.0,97588484.0,490532709011006.0,93835.0,49053.0,Washington County,490532709011006.0,,8.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,1010.912414550781
